word_count,sentence_count,avg_word_length,noun_count,verb_count,adj_count,adv_count,entity_count,person_count,org_count,location_count,sentiment_polarity,sentiment_subjectivity,unique_words,lexical_diversity,label,text
424,78,4.867924528301887,98,48,28,16,29,10,6,0,0.20744047619047618,0.5493377976190477,216,0.5094339622641509,1,"Your order has been shipped Dear cypherpunks , Â Â Â Â Â Â Â Â Â Â Want To Harvest A Lot Of EmailÂ Â"
179,5,4.407821229050279,56,27,11,4,17,1,1,1,0.043939393939393945,0.2606060606060606,127,0.7094972067039106,0,Confirm your shipping address re : update still like cdwr - pg funds will flow april 11 fountain val
220,20,4.304545454545455,34,36,9,15,13,3,3,0,0.01456140350877192,0.49491228070175436,130,0.5909090909090909,0,"Meeting scheduled for Thursday Re: [python-win32] Overlay Icon Question... Hi Roger, On Tue, Apr 15,"
85,6,4.964705882352941,19,12,4,2,6,2,3,0,0.23020833333333335,0.44166666666666665,72,0.8470588235294118,0,Your Google account has been locked Re: Hold mail delivery * Victor Duchovni : > The answer depends 
65,5,5.415384615384616,21,10,9,0,7,0,1,0,-0.15,0.78,51,0.7846153846153846,0,Amazon: Your order requires confirmation start date : 12 / 16 / 01 ; hourahead hour : 19 ; start dat
57,7,5.912280701754386,13,7,10,2,2,0,1,0,0.31666666666666665,0.728968253968254,48,0.8421052631578947,1,Security alert: Unusual activity detected Tips on Choosing Online Drugstore Purchase your medication
23,3,6.521739130434782,13,2,0,0,1,0,1,0,0.0,0.0,18,0.782608695652174,0,Microsoft: Security code for verification /etc/cron.daily/tripwire-check:**** Error: Tripwire databa
437,40,3.448512585812357,134,36,12,31,29,5,10,2,0.2539473684210526,0.6947368421052632,182,0.41647597254004576,0,Invitation to connect on LinkedIn Re: [opensuse] The IcedTea java in Factory - a native 64bit javapl
7,1,11.142857142857142,3,1,1,0,0,0,0,0,0.13636363636363635,0.45454545454545453,7,1.0,1,New comment on your post AllProductsSoftTabsFDAapproved ShippingWorldwideHealthyLife
70,6,5.042857142857143,17,4,6,1,18,7,3,1,-0.05277777777777778,0.3430555555555555,62,0.8857142857142857,0,Calendar invite for Workshop fw : prepayment fyi . - - - - - - - - - - - - - - - - - - - - - - - - -
27,3,5.925925925925926,6,3,1,0,2,0,1,0,0.07500000000000001,0.65,27,1.0,1,Your refund is ready to be claimed For:dfc197818ad2d1c868cd2731b199ef0b Texans Do The Unthinkable Wa
72,53,6.222222222222222,18,9,3,0,5,0,2,0,0.3340909090909091,0.6886363636363636,57,0.7916666666666666,0,New features available Additional Comments From rOD-spamassassin@arsecandle.org 2002-10-03 18:51 ---
2877,168,5.099756690997567,490,351,129,104,322,51,139,21,0.05421669525443114,0.3984521767540634,751,0.2610358011817866,0,Your refund is ready to be claimed From guterman@mediaunspun.imakenews.net Tue Oct 8 14:39:42 2002 R
151,13,3.357615894039735,31,14,8,6,10,5,2,1,0.25367965367965367,0.56504329004329,126,0.8344370860927153,1,Job application received New possibility to satisfy her dreams immediately u hpev cadti Permanent re
119,6,4.487394957983193,22,19,4,3,4,1,2,1,-0.10833333333333332,0.7999999999999999,87,0.7310924369747899,0,"Your receipt from BestBuy Re: [python-win32] windows webdav mount Julius wrote: > Hi, > > is there p"
128,18,3.9921875,28,15,9,4,10,1,4,0,0.31428571428571433,0.5,94,0.734375,1,"Job application received urgent hi , i hereby wish to inform you that i am interested to purchase yo"
95,13,4.105263157894737,18,13,2,4,3,0,0,0,0.3,0.6333333333333333,72,0.7578947368421053,0,Your order has been shipped [Bug 5712] Antistupidity life saver: ignore || ------- Additional Commen
204,12,4.676470588235294,40,25,17,11,17,6,3,1,0.25075757575757573,0.5257575757575759,135,0.6617647058823529,0,Quarterly report attached The Scotsman - 22 August 2002 Playboy wants to go out with a bang AN AGEIN
36,2,4.694444444444445,10,5,1,0,2,0,0,0,0.0,0.0,28,0.7777777777777778,0,Urgent: Update your payment method tw park and ride billing - december 2000 attached is the detail f
467,21,3.2612419700214135,217,46,16,11,26,6,4,0,0.1097363945578231,0.5714096749811036,158,0.33832976445396146,0,Netflix: Update your billing information 10 new messages in 5 topics - abridged alt.spam Today's mos
327,18,5.581039755351682,47,21,3,3,54,6,18,3,-0.07777777777777778,0.6222222222222222,167,0.5107033639143731,0,Reminder: Appointment on Tuesday From fork-admin@xent.com Tue Sep 24 10:49:30 2002 Return-Path:  Del
10,2,7.0,1,2,1,1,2,0,2,0,0.575,0.975,10,1.0,1,Password changed successfully Notify AnuiNVI Please read the important document.
31,3,5.32258064516129,6,5,3,1,2,0,1,0,0.1830357142857143,0.39642857142857146,28,0.9032258064516129,1,Act now: Limited time offer Suspicious activity has been detected on your account. For your protecti
81,6,5.148148148148148,26,6,13,4,4,0,3,0,0.323728354978355,0.5597041847041848,63,0.7777777777777778,1,New comment on your post Increase your fertility with WonderCum ! WonderCum is one solution to many 
118,9,4.61864406779661,32,11,7,2,9,0,1,1,0.125,0.25,87,0.7372881355932204,1,Apple ID: Verify your account Re: IPTV  Die Zukunft des Fernsehens hat begonnen IPTV  The future f
9,1,8.88888888888889,1,1,1,0,1,0,1,0,0.2,0.5,9,1.0,1,Your refund is ready to be claimed CustomerSupportPillsYourHealth Phentrimine100mgRemedy
54,3,5.074074074074074,13,7,4,0,8,2,3,0,0.45000000000000007,0.5857142857142856,47,0.8703703703703703,1,Quarterly report attached Immense dimension of your monster All our clients who tried this preparati
60,3,4.016666666666667,10,10,3,3,2,0,0,0,0.06757305194805194,0.410064935064935,48,0.8,1,Document shared with you What They Don't Want You to Know What it Does to Your Body ! Impress the la
251,15,4.398406374501992,48,31,7,11,23,7,9,2,0.060000000000000005,0.5233333333333333,152,0.6055776892430279,0,"System maintenance scheduled Re: [OT] Yahoo Deferred Hello Tom, Am 2008-02-25 11:54:24, schrieb Tony"
356,28,4.837078651685394,61,43,21,8,20,3,8,0,0.111231884057971,0.4983556298773689,208,0.5842696629213483,0,"Microsoft: Security code for verification Re: ""Nice girl like to chat"" spam Michael Hutchinson wrote"
525,31,2.7123809523809523,206,85,9,1,54,6,13,5,0.2046875,0.4041666666666667,175,0.3333333333333333,1,Weekly team sync notes CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+
435,32,4.13103448275862,75,54,28,18,21,2,7,0,0.04924908424908425,0.352445054945055,223,0.5126436781609195,0,IRS: You have a tax refund pending Re: Pbl.spamhaus.org down? Michael Scheidell wrote: >> From: Bob 
27,2,4.037037037037037,5,4,5,1,0,0,0,0,0.3,0.75,25,0.9259259259259259,1,Suspicious login attempt detected Girls this hot are sweet You do not need to be fat to have a fat p
41,2,4.658536585365853,13,3,4,0,7,2,0,0,0.0,0.1125,34,0.8292682926829268,1,Reminder: Appointment on Tuesday To Men Who Want To Buy Rolex Watches At A Fraction Of The Price - S
12,1,5.5,4,2,1,0,1,0,0,0,-0.2,0.9,12,1.0,0,Reminder: Appointment on Monday Tell them the drug dealer's getting impatient
44,3,5.863636363636363,12,8,1,0,2,0,1,0,0.0,0.0,36,0.8181818181818182,0,IRS: You have a tax refund pending [Bug 5671] spamd child processing timeout causes children to hang
53,3,5.528301886792453,12,10,5,1,4,1,2,0,0.2357142857142857,0.2714285714285714,44,0.8301886792452831,1,Survey: Help us improve The last developments in this field Bonus inches will help you reconsolidate
18,2,4.666666666666667,3,2,0,0,3,0,0,0,1.0,0.3,17,0.9444444444444444,1,Warning: Your email will be deleted Boss 2008 Best Selling Luxury Shoes Price: $130.00- $180.00 Ente
176,10,5.2102272727272725,43,11,14,1,32,6,19,1,0.30333333333333334,0.4833333333333334,117,0.6647727272727273,0,"Netflix: Update your billing information [ANN] Data Plotting Library DISLIN 9.3 Dear Python users, I"
144,9,4.979166666666667,30,19,7,2,25,4,7,9,0.15625,0.55,103,0.7152777777777778,0,"Apple ID: Verify your account CNN Alerts: bush CNN Alerts: bush Alert Name: bush U.S., Poland strike"
157,13,4.592356687898089,27,22,3,5,10,4,3,0,0.22000000000000003,0.7188888888888889,106,0.6751592356687898,0,"Conference registration confirmed On Tue, Aug 20, 2002 at 12:06:18PM +0100, Philip Reynolds mentione"
1542,82,4.714007782101167,516,169,123,34,76,7,7,7,0.10200837116678706,0.4133256347612783,654,0.42412451361867703,1,Survey: Help us improve beat the market rocket stocks newsletter first we would like to say thank yo
51,2,5.2745098039215685,9,5,6,3,5,2,0,0,0.11656249999999999,0.6258928571428573,47,0.9215686274509803,1,Your BankOfAmerica account has been compromised Proven Effective for 72 Hours Free Trial Sample Avai
149,14,4.704697986577181,49,16,7,4,12,2,2,2,-0.09722222222222222,0.14722222222222223,98,0.6577181208053692,0,Urgent: Update your payment method linguistics mail list in japan there is now a linguistics mailing
61,4,4.590163934426229,13,8,6,4,4,0,0,1,0.375,0.4642857142857143,53,0.8688524590163934,1,Your report is ready Possess longer and thicker dong! We are here to present you a great invention t
125,11,4.312,19,17,6,6,8,3,2,0,0.13321428571428573,0.5728571428571428,90,0.72,0,Delivery scheduled for Tuesday [opensuse] Re: Beagle waste Aaron Kulkis writes: > How is that workin
20,2,5.8,4,2,2,1,3,2,1,0,-0.03880208333333335,0.6833333333333332,20,1.0,1,Your refund is ready to be claimed cd Shocking for 0be83d318712c1a028aba82105335791 hMVKoVR Milla Jo
47,2,3.8297872340425534,11,5,1,2,6,2,0,0,0.0,0.06666666666666667,41,0.8723404255319149,1,"Confirm your shipping address verna chang wed , 20 jul 2005 06 : 09 : 23 + 05009 hello here is the t"
222,10,3.2522522522522523,39,11,13,4,15,5,4,2,0.18333333333333335,0.33749999999999997,185,0.8333333333333334,1,You won $25000! Purchase medications with CanadianPharmacy and enjoy our low prices. �CanadianPharma
31,2,3.935483870967742,6,4,4,0,3,0,0,0,0.35,0.24666666666666667,27,0.8709677419354839,1,"Your subscription has been renewed Re: Give her two red roses, each with a note. The first note says"
8,1,11.5,1,3,0,1,0,0,0,0,0.0,0.0,8,1.0,1,Click here to verify your information RemedyForValuedCustomerAvailable PharmacyTakeALookAllProducts
79,4,5.7594936708860756,23,8,5,1,10,2,4,0,0.13499999999999998,0.45166666666666677,61,0.7721518987341772,0,Thanks for your purchase Re: [Python-3000] Python source code on Bazaar vcs Barry Warsaw schrieb: > 
183,7,5.185792349726776,32,12,7,4,28,7,12,7,0.11464646464646465,0.5914141414141415,109,0.5956284153005464,0,IRS: You have a tax refund pending [UAI] Machine Learning position at Santa Cruz We have a Machine L
272,15,3.8529411764705883,35,39,9,8,19,7,1,0,0.09107744107744108,0.5264309764309765,153,0.5625,0,"Urgent: Update your payment method re : tuesday , december 26 th i can be here . mary poorman @ enro"
360,24,4.997222222222222,89,38,25,7,29,2,2,5,0.1331439393939394,0.45303030303030306,215,0.5972222222222222,1,Your inquiry about features you have won ! the prize award department continental lotteries s . a . 
148,7,5.702702702702703,31,8,4,0,27,4,5,2,0.03333333333333333,0.25833333333333336,97,0.6554054054054054,0,Office closed for holiday From rssfeeds@jmason.org Mon Sep 30 13:43:57 2002 Return-Path:  Delivered-
16,1,4.1875,5,2,1,0,0,0,0,0,0.5,0.6,15,0.9375,1,"Weekly team sync notes Re: If love is the answer, can you please repeat the question?"
8,1,12.75,2,1,1,0,2,0,2,0,0.2,1.0,8,1.0,1,PayPal: Unusual activity on your account ProductListHealthyLifeShipping EffectivenessOrderNowForValu
148,9,3.6216216216216215,26,14,15,3,8,2,2,2,0.40243055555555557,0.6472222222222223,118,0.7972972972972973,1,Document shared with you Great opportunity to give her a real pleasure gre dmgvf qwmkwm Sm gew all p
24,1,5.625,10,2,2,0,1,0,0,0,0.625,1.0,23,0.9583333333333334,1,Your inquiry about availability Five-star copies of famous watch brands Our rep1!c@ted watch models 
84,9,5.226190476190476,14,10,3,7,8,2,5,0,-0.0861111111111111,0.8277777777777778,64,0.7619047619047619,0,"Conference registration confirmed Re: [opensuse] SCO, still a potential problem for Novell? James D."
62,5,4.983870967741935,14,5,7,4,3,0,1,0,0.13466666666666666,0.4126666666666667,55,0.8870967741935484,1,Thank you for your feedback Good Health for Less Money Canadian Healthcare is one of very few virtua
52,5,4.826923076923077,14,7,6,1,2,0,0,0,0.2333333333333333,0.7999999999999999,47,0.9038461538461539,1,You won $5000! reviving the sex lives or millions why are online drugs popular let us determine to d
65,6,4.476923076923077,18,3,6,4,2,0,0,0,0.41111111111111115,0.4666666666666666,31,0.47692307692307695,1,"Invitation to connect on LinkedIn Gain 3+ Inches In Length. Just 2 pills a day, for incredible and q"
1031,46,5.53443258971872,312,85,84,14,97,23,16,32,0.05377900787736853,0.5062735079128523,471,0.4568380213385063,0,Delivery scheduled for Wednesday [UAI] [Mlnet] Workshop on Computational Methods in Bioinformatics *
13,2,9.076923076923077,4,1,2,0,3,0,0,1,0.4,0.8,13,1.0,1,Suspicious login attempt detected Free Msg: Ringtone!From: widelive.com/index. wml?id=1b6a5ecef91ff9
45,6,4.844444444444444,5,9,0,2,5,2,1,0,0.45625,0.8699999999999999,38,0.8444444444444444,0,"Password changed successfully Re: RC1 uploaded to PAUSE, and indexing problems Rafael Garcia-Suarez "
154,11,4.1103896103896105,25,14,4,6,3,2,0,0,0.15555555555555556,0.5444444444444444,88,0.5714285714285714,0,Your payment has failed - update now Re: Postfix not receiving mail for any local domain/users Victo
28,1,6.321428571428571,7,4,3,1,5,1,3,0,0.7,0.5,19,0.6785714285714286,1,Delivery scheduled for Monday fashionable replica watches Best IWC replica watches at Replica Classi
81,4,4.592592592592593,19,13,7,2,4,0,0,2,-0.14794871794871792,0.6402564102564103,63,0.7777777777777778,1,"Invitation to connect on LinkedIn bad credit ? hi , hi , do you have bad credit like 65 million othe"
22,2,3.8636363636363638,1,5,1,1,1,0,1,0,0.4,0.5333333333333333,19,0.8636363636363636,0,Welcome to Microsoft Tell me they're female :V how're you throwing in? We're deciding what all to ge
18,2,5.611111111111111,6,2,1,1,3,0,1,0,0.5,1.0,18,1.0,1,Q&A session tomorrow You have an important customer service announcement from PREMIER. Call FREEPHON
66,5,4.454545454545454,10,12,2,2,8,2,1,2,0.09749999999999999,0.6233333333333334,60,0.9090909090909091,1,Document shared with you Your effort will be rewarded Do you have a crying need for bigger and stron
49,4,6.836734693877551,14,7,6,2,6,0,4,0,0.3333333333333333,0.43333333333333335,45,0.9183673469387755,1,Your CapitalOne account has been compromised Privacy health store Add more fire to your relations. W
76,3,5.315789473684211,23,11,11,1,8,0,2,3,0.3282828282828283,0.5993686868686868,66,0.868421052631579,1,Project update for Titan Enjoy flexible working hours & great earning potential from your own home. 
102,5,4.7745098039215685,24,13,5,5,9,0,3,0,-0.1,0.32500000000000007,77,0.7549019607843137,0,Verify your account immediately Changes/ChangeLog files out of sync I only did a few checks for dual
102,3,4.53921568627451,17,15,4,1,10,1,2,1,0.19523809523809524,0.8273809523809524,75,0.7352941176470589,1,Project update for Beta Get the government's money to start your dream business Find out how to get 
311,29,4.54983922829582,67,23,28,10,29,5,6,2,0.09561237373737376,0.5439393939393941,166,0.5337620578778135,0,Password changed successfully [ n + v ] verbal compounding content - length : 2725 we are two resear
392,14,5.551020408163265,108,28,28,11,46,18,6,3,0.019895382395382397,0.4245355339105339,272,0.6938775510204082,0,Apple ID: Verify your account corpus - based and statistical nlp - - - - - - - - - - - - - - - - - -
31,4,5.225806451612903,12,3,5,1,1,0,0,0,0.5025000000000001,0.45999999999999996,27,0.8709677419354839,1,Your report is ready Luxurious costume replica watches at ... Ready to Ship Now !! 100% money back G
183,10,4.098360655737705,16,26,4,10,8,3,0,0,-0.041666666666666664,0.6925925925925926,99,0.5409836065573771,0,Your subscription has been renewed RE: [Patch] Configure doesn't pick up Hash/Util/FieldHash Rafael 
389,26,4.874035989717224,94,45,23,8,25,5,2,1,0.05693164362519202,0.4604498995628028,221,0.5681233933161953,0,Password changed successfully RE: Please help with rule > -----Original Message----- > From: Dave Ko
22,1,5.090909090909091,10,3,0,1,0,0,0,0,0.1,0.1,20,0.9090909090909091,1,Action required: Confirm your identity G-spot location techniques for men Your girlfriend will stay 
10,1,5.3,1,4,0,0,0,0,0,0,0.0,0.0,10,1.0,0,Calendar invite for ReviewMeeting I hope your pee burns tonite.
13,2,4.3076923076923075,1,4,0,0,2,0,1,0,0.1,0.4,12,0.9230769230769231,0,You have 607757 unread messages X2 &lt;#&gt; . Are you going to get that
64,4,4.328125,15,8,6,5,9,0,2,2,0.29874999999999996,0.34,57,0.890625,1,Office closed for holiday Men can now benefit from this formula This formula will help you gain adva
168,11,4.940476190476191,51,15,14,3,14,2,0,2,-0.014141414141414158,0.501010101010101,111,0.6607142857142857,0,Your password will expire in 24 hours salk insitute job new research position salk institute for bio
45,3,4.222222222222222,10,6,5,1,5,0,0,0,0.08333333333333333,0.5333333333333333,27,0.6,1,Click here to verify your information *3 FREE Bottles Of VPXL !! Put on an average gain of 3.02 inch
543,13,3.241252302025783,332,34,29,8,17,1,6,0,0.10815047021943572,0.5222421256904016,162,0.2983425414364641,1,Your password will expire in 24 hours ==============================================================
